t,sv_x,sv_y,sv_v,sv_theta,dist_to_obs,risk,ttc,picked_v,picked_dtheta
17.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.6,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.7,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
17.900000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.1,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.2,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.400000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.6,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.7,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
18.900000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.0,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.1,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.200000000000003,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.3,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.400000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.5,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.6,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.700000000000003,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.8,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
19.900000000000002,3.69941952846602,-6.923178690432232,0.0,1.1057963267948914,7.849592857419466,4.455776497225944,,0.0,0.0
